step,train_loss,val_loss
46650,0.735535681,0.977973640
46700,0.758555353,0.992925704
46750,0.733032703,0.984421253
46800,0.732899845,0.984817028
46850,0.734062135,0.980766535
46900,0.744824529,0.999800503
46950,0.733176291,0.986080468
47000,0.732985198,0.984688103
47050,0.734281421,0.980835855
47100,0.741252184,0.982373774
47150,0.734159946,0.990847409
47200,0.732889116,0.986776471
47250,0.734210253,0.977998316
47300,0.755754411,0.990949452
47350,0.734357655,0.993737638
47400,0.734344900,0.988591015
47450,0.733253121,0.984901130
47500,0.741026819,0.987318456
47550,0.734097362,0.991194248
47600,0.732611001,0.990329146
47650,0.732953012,0.988991201
47700,0.734277248,0.981027186
47750,0.738040507,0.987318575
47800,0.741053700,0.990234733
47850,0.733533740,0.991052985
47900,0.733707488,0.985358894
47950,0.743832886,0.990857184
48000,0.732809365,0.990195811
48050,0.734110057,0.984800935
48100,0.769715309,1.007395148
48150,0.732188225,0.988837540
48200,0.733467340,0.987542331
48250,0.738694608,0.982089698
48300,0.732524753,0.992814362
48350,0.732254565,0.989100873
48400,0.734381676,0.990611911
48450,0.743315458,1.003721714
48500,0.732132077,0.990656257
48550,0.732605398,0.986867011
48600,0.739391863,0.987636328
48650,0.741376936,1.011634111
48700,0.734252095,0.998034298
48750,0.732268035,0.992462337
48800,0.733753264,0.985581577
48850,0.743578613,0.999793768
48900,0.732008815,0.993410707
48950,0.731997788,0.992322743
49000,0.734754801,0.989224494
49050,0.757675707,1.009227633
49100,0.732169807,0.994417012
49150,0.732676744,0.990877748
49200,0.736083090,0.987351537
49250,0.733365655,0.997195542
49300,0.764045238,1.006319523
49350,0.732034028,0.995594800
49400,0.732386231,0.989377916
49450,0.735576451,0.991235018
49500,0.740222037,1.033574939
49550,0.731620193,0.995616317
49600,0.732930958,0.993118882
49650,0.744722664,0.993037999
49700,0.731341481,0.996377826
49750,0.731570303,0.994488776
49800,0.733068109,0.992022574
49850,0.737043560,0.997971654
49900,0.734660864,1.014202714
49950,0.731243253,0.997901738
50000,0.731580675,0.995160222
50050,0.733336568,0.990978897
50100,0.732536197,0.999431491
50150,0.735585511,0.990644217
50200,0.731549382,1.001119733
50250,0.731150806,0.997695744
50300,0.732050121,0.995030522
50350,0.732281744,0.997295082
50400,0.735739648,0.993083715
50450,0.732258201,1.007357717
50500,0.732028902,0.996684313
50550,0.734681427,0.990591645
50600,0.741488159,1.004217863
50650,0.730867147,0.999409437
50700,0.731008947,0.998630345
50750,0.731937826,0.997565687
50800,0.732645273,0.995719314
50850,0.742704868,1.016267657
50900,0.731045187,1.003029823
50950,0.731984019,0.999785542
51000,0.732322514,0.997700334
51050,0.739615619,1.001668811
51100,0.731203318,1.002452254
51150,0.733261168,0.995254815
51200,0.757073760,1.005261064
51250,0.730551124,1.000725865
51300,0.731159985,0.997458220
51350,0.732227504,0.998069108
51400,0.740077436,1.002332687
51450,0.731459796,1.006599188
51500,0.731360614,1.001184344
51550,0.732584894,0.997804105
51600,0.737638593,1.008053303
51650,0.730537593,1.002681017
51700,0.730991602,1.001394749
51750,0.733623743,0.992408693
51800,0.744992197,1.018372178
51850,0.730591655,1.004979491
51900,0.730614007,1.000959873
51950,0.732755363,0.997790337
52000,0.750415564,1.032654166
52050,0.730302870,1.001985073
52100,0.730775058,1.001333237
52150,0.735072911,0.994855404
52200,0.767891169,1.010727882
52250,0.730813682,1.004138827
52300,0.731156111,0.999940991
52350,0.768229783,1.006600022
52400,0.730180502,1.001158595
52450,0.730544984,1.000443101
52500,0.736523986,0.996425688
52550,0.731482267,1.002641797
52600,0.730717421,1.002186298
52650,0.731099069,1.001313567
52700,0.735893428,1.002293110
52750,0.734244347,1.012039065
52800,0.730258524,1.006506324
52850,0.731673777,0.998590052
52900,0.739181221,1.009065509
52950,0.729995370,1.007150292
53000,0.730141103,1.006020665
53050,0.731089354,1.001469016
53100,0.735067904,1.007818460
53150,0.731219649,1.011611462
53200,0.729836464,1.007272840
53250,0.730496824,1.003319979
53300,0.732616007,0.999780357
53350,0.732159019,1.013361573
53400,0.736064911,1.043163896
53450,0.729908884,1.006221056
53500,0.730301321,1.003888488
53550,0.731164515,1.002079248
53600,0.746948957,1.017715693
53650,0.729660451,1.007479906
53700,0.730205357,1.007104516
53750,0.733321846,1.006949902
53800,0.772415876,1.018031836
53850,0.729544818,1.008380890
53900,0.729333937,1.010051966
53950,0.730398655,1.012220144
54000,0.731136680,1.004354358
54050,0.737284064,1.008459926
54100,0.730814576,1.013762832
54150,0.729564190,1.010112166
54200,0.730202377,1.006684422
54250,0.732138455,1.017622113
54300,0.752286255,1.015745044
54350,0.729499102,1.010589480
54400,0.730087996,1.003533006
54450,0.736840308,1.007479072
54500,0.730435967,1.017322421
54550,0.733438015,1.005746841
54600,0.729532063,1.015521407
54650,0.729503870,1.007221460
54700,0.733585894,1.004124165
54750,0.729169190,1.013973355
54800,0.729364455,1.009238958
54850,0.731551230,1.002289414
54900,0.758491397,1.014955878
54950,0.729140401,1.012541413
55000,0.729450822,1.007693291
55050,0.737482250,1.004632473
55100,0.762839794,1.019826770
55150,0.729603767,1.011614561
55200,0.730722487,1.008848429
55250,0.734647453,1.010489821
55300,0.728575408,1.013898253
55350,0.729466021,1.008610249
55400,0.732076645,1.009780526
55450,0.746658981,1.061575770
55500,0.728968382,1.011734247
55550,0.730655074,1.008326054
55600,0.742891610,1.020901203
55650,0.728777409,1.013965368
55700,0.729010940,1.011514783
55750,0.730745018,1.013689637
55800,0.737750232,1.012608767
55850,0.728781343,1.015371680
55900,0.729223073,1.009760976
55950,0.738730788,1.013463855
56000,0.728705227,1.016506553
56050,0.728738308,1.011823535
56100,0.730729461,1.012780190
56150,0.728965521,1.023823619
56200,0.728740990,1.013366342
56250,0.730657339,1.007996202
56300,0.744184375,1.016795754
56350,0.728666604,1.018983126
56400,0.728480458,1.014710307
56450,0.729499400,1.012413859
56500,0.733357251,1.007343173
56550,0.728628576,1.016294241
56600,0.729151905,1.011707306
56650,0.732559323,1.013832808
56700,0.731101871,1.017318487
56750,0.737216949,1.008852720
56800,0.729554296,1.021346927
56850,0.730789423,1.010557771
56900,0.738550305,1.027106047
56950,0.728510916,1.020915389
57000,0.728614509,1.019753218
57050,0.728348732,1.015826583
57100,0.729873121,1.016228199
57150,0.734763443,1.020681024
57200,0.727905631,1.021618962
57250,0.728081822,1.018407464
57300,0.729841590,1.014280200
57350,0.754420102,1.078470111
57400,0.727910459,1.018384576
57450,0.734247923,1.012942076
57500,0.728223622,1.023112774
57550,0.727874875,1.022448063
57600,0.728257656,1.019620299
57650,0.730933428,1.014236569
57700,0.741151989,1.030876160
57750,0.728144050,1.023691535
57800,0.728365421,1.018426895
57850,0.764011860,1.048617244
57900,0.727840424,1.021888256
57950,0.728159904,1.020956278
58000,0.733866692,1.017207623
58050,0.727540910,1.024292946
58100,0.728271544,1.016911745
58150,0.732342064,1.012874484
58200,0.728133619,1.025887012
58250,0.731363356,1.013607144
58300,0.728913665,1.027294397
58350,0.727641761,1.022555709
58400,0.732996702,1.017248988
58450,0.727387488,1.022958636
58500,0.727798760,1.022086382
58550,0.730275452,1.015399694
58600,0.729992211,1.024498940
58650,0.731656015,1.010676742
58700,0.727732778,1.028760672
58750,0.728016436,1.022900105
58800,0.728241861,1.020854950
58850,0.730718434,1.021289349
58900,0.742277563,1.020180464
58950,0.728361726,1.024751544
59000,0.732875407,1.019300342
59050,0.728763163,1.031260252
59100,0.730362773,1.014661074
59150,0.761798203,1.062972546
59200,0.727659404,1.025088787
59250,0.730866313,1.020026326
59300,0.749521017,1.025575638
59350,0.728284180,1.028129101
59400,0.727232397,1.023116469
59450,0.730998218,1.019855738
59500,0.728751540,1.034512758
59550,0.727001905,1.027005315
59600,0.727904439,1.020010352
59650,0.753915310,1.032953739
59700,0.727461517,1.026559830
59750,0.728196859,1.015977621
59800,0.727677286,1.032389879
59850,0.727398932,1.023919821
59900,0.727137685,1.031676888
59950,0.726994991,1.024482369
60000,0.729024351,1.018795967
60050,0.726883650,1.034096003
60100,0.726888776,1.024487734
60150,0.729538560,1.022324085
60200,0.735781729,1.026081085
60250,0.734676361,1.069892645
60300,0.726613998,1.027991652
60350,0.728860974,1.021075726
60400,0.735642910,1.055051446
60450,0.727015793,1.027907014
60500,0.727465689,1.022420526
60550,0.742447317,1.019406080
60600,0.727455258,1.029248476
60650,0.727648497,1.022739053
60700,0.735979378,1.028151631
60750,0.726534963,1.033147097
60800,0.726760089,1.026301384
60850,0.731400907,1.023641229
60900,0.727284789,1.039925814
60950,0.726755381,1.030750751
61000,0.727084339,1.028924704
61050,0.733254254,1.025666714
61100,0.726493239,1.032757044
61150,0.726671040,1.027241707
61200,0.732758999,1.023728132
61250,0.726509869,1.034447789
61300,0.726600707,1.028689623
61350,0.730397642,1.021180153
61400,0.727281928,1.033372641
61450,0.726577163,1.030368328
61500,0.727287292,1.022688150
61550,0.763619959,1.049752235
61600,0.726343215,1.031911612
61650,0.726882160,1.028571486
61700,0.728509963,1.021349549
61750,0.733875155,1.052666306
61800,0.726336539,1.036336064
61850,0.726577520,1.027880430
61900,0.729079843,1.026637554
61950,0.735743105,1.050319552
62000,0.726107657,1.033065557
62050,0.727299452,1.028799653
62100,0.732428133,1.025215745
62150,0.726726174,1.033782125
62200,0.725827157,1.033414602
62250,0.727688611,1.026728749
62300,0.740921497,1.039903522
62350,0.726535439,1.033763528
62400,0.726239741,1.029008746
62450,0.739269674,1.037614584
62500,0.726898670,1.037879109
62550,0.726373553,1.028065562
62600,0.730118334,1.026779056
62650,0.725592673,1.038733602
62700,0.725876927,1.033049345
62750,0.727320731,1.029928803
62800,0.727583528,1.051122308
62850,0.725747049,1.032048583
62900,0.726340294,1.033250093
62950,0.728355646,1.035476208
63000,0.736309230,1.034735441
63050,0.725920916,1.037694573
63100,0.727269351,1.031331301
63150,0.730026782,1.031863809
63200,0.809891999,1.063265681
63250,0.725753248,1.029238462
63300,0.737493813,1.031788826
63350,0.725171328,1.037614703
63400,0.725558102,1.036210895
63450,0.727920830,1.032010913
63500,0.734033644,1.048897982
63550,0.725388408,1.039605260
63600,0.725884020,1.032185674
63650,0.732670844,1.032639980
63700,0.730636537,1.055602312
63750,0.725638688,1.039389253
63800,0.726063013,1.033010006
63850,0.735644817,1.034571886
63900,0.725887299,1.038192391
63950,0.734248221,1.027207851
64000,0.726031780,1.040670991
64050,0.726313233,1.046297789
64100,0.725480497,1.039788961
64150,0.725492179,1.037026048
64200,0.743727565,1.029111505
64250,0.725223720,1.038762331
64300,0.725160480,1.040102124
64350,0.725766599,1.033852220
64400,0.736480474,1.074843049
64450,0.725170493,1.043017983
64500,0.725196779,1.040237069
64550,0.726077676,1.038654566
64600,0.730314493,1.036369920
64650,0.725978732,1.044333339
64700,0.727985144,1.030462980
64750,0.724861443,1.045538783
64800,0.724835694,1.040961266
64850,0.727724850,1.035563707
64900,0.734258175,1.057849884
64950,0.725281477,1.043405294
65000,0.725912452,1.037448883
65050,0.747248411,1.039338350
65100,0.724599898,1.045297742
65150,0.725159287,1.037561893
65200,0.747388601,1.072945714
65250,0.732009828,1.075747371
65300,0.729420424,1.048394799
65350,0.726869226,1.041442513
65400,0.733528912,1.043078065
65450,0.754658878,1.065195680
65500,0.724432170,1.046299458
65550,0.724606454,1.044310689
65600,0.727642477,1.040079594
65650,0.747262001,1.060297370
65700,0.725142241,1.047753453
65750,0.725493193,1.039374828
65800,0.736292362,1.049172401
65850,0.725791395,1.045232534
65900,0.726631522,1.038803935
65950,0.731077731,1.046613932
66000,0.724887431,1.048961878
66050,0.725260079,1.038276076
66100,0.757139146,1.065139771
66150,0.724297166,1.046088457
66200,0.725247920,1.041411757
66250,0.727288604,1.040680528
66300,0.729220271,1.048553824
66350,0.728183746,1.071882486
66400,0.724983335,1.046458006
66450,0.730120897,1.039486885
66500,0.733615398,1.050090075
66550,0.724395275,1.049797535
66600,0.724463761,1.042212963
66650,0.728138506,1.040276885
66700,0.724446714,1.050323129
66750,0.724394500,1.045202613
66800,0.726910353,1.053261638
66850,0.726305664,1.050540686
66900,0.735498667,1.055695057
66950,0.724179268,1.048913479
67000,0.725581110,1.041539550
67050,0.725063860,1.051315427
67100,0.724551201,1.043810010
67150,0.732198060,1.053250194
67200,0.724002421,1.054213047
67250,0.724289358,1.043918371
67300,0.727479100,1.048664689
67350,0.732001126,1.063471198
67400,0.723891199,1.049836040
67450,0.724812686,1.046969533
67500,0.752969801,1.054670453
67550,0.724169075,1.048531175
67600,0.724224567,1.051616669
67650,0.725812137,1.042467833
67700,0.723760784,1.052877069
67750,0.723708212,1.050840139
67800,0.724425495,1.048348784
67850,0.725024521,1.047285557
67900,0.729039669,1.047514915
67950,0.723981678,1.053465962
68000,0.724508822,1.043760061
68050,0.740964830,1.056798697
68100,0.723699570,1.050525308
68150,0.724405646,1.045187712
68200,0.727145612,1.052043080
68250,0.735163927,1.044107318
68300,0.723650634,1.053488851
68350,0.724480450,1.047158837
68400,0.740323842,1.042330384
68450,0.723700762,1.052459240
68500,0.723865032,1.048334479
68550,0.730296135,1.044049501
68600,0.723805368,1.054730892
68650,0.723787010,1.051907897
68700,0.726000488,1.044015408
68750,0.727881074,1.058724165
68800,0.723817587,1.053210378
68850,0.724431872,1.043478131
68900,0.731372476,1.055090308
68950,0.723221540,1.054825544
69000,0.723589778,1.051604152
69050,0.727118671,1.055648446
69100,0.757641137,1.061959267
69150,0.726187587,1.056205511
69200,0.725751460,1.049446821
69250,0.748374999,1.058634758
69300,0.723824620,1.056239009
69350,0.723581076,1.050486207
69400,0.732062578,1.049596190
69450,0.723133624,1.057179809
69500,0.724447489,1.043765068
69550,0.737345874,1.048547864
69600,0.723008990,1.056422472
69650,0.779394865,1.080386758
69700,0.723568082,1.051404595
69750,0.723546684,1.058083415
69800,0.723619044,1.048637509
69850,0.728887379,1.051369548
69900,0.722898841,1.056530356
69950,0.723164856,1.055168033
70000,0.722934306,1.058758974
70050,0.723396719,1.055119276
70100,0.725379348,1.050401568
70150,0.752801061,1.073438644
70200,0.724217355,1.060842276
70250,0.726824760,1.051903844
70300,0.725561917,1.062026978
70350,0.722784758,1.054628611
70400,0.727083385,1.053413630
70450,0.723801017,1.063027620
70500,0.726281404,1.061914682
70550,0.725315690,1.057783842
70600,0.726522088,1.053456664
70650,0.724907458,1.080051541
70700,0.723012149,1.053756595
70750,0.725072503,1.051028728
70800,0.732680261,1.064132333
70850,0.723157704,1.058912158
70900,0.723820210,1.063003182
70950,0.723508418,1.057795882
71000,0.725323319,1.052419662
71050,0.725940704,1.067173958
71100,0.722835898,1.060183287
71150,0.723781943,1.050924540
71200,0.735131919,1.063569665
71250,0.722596884,1.059864402
71300,0.731841147,1.047740698
71350,0.722488821,1.060732484
71400,0.764184654,1.072300315
71450,0.722333193,1.056022525
71500,0.723155916,1.055236578
71550,0.726067483,1.056800127
71600,0.726056755,1.072872758
71650,0.724795640,1.061130643
71700,0.725659370,1.045106173
71750,0.723054290,1.065364242
71800,0.722668409,1.056961298
71850,0.723396957,1.056350470
71900,0.724209130,1.062368751
71950,0.726834416,1.056821465
72000,0.729006350,1.059112430
72050,0.731711447,1.076735497
72100,0.722255349,1.064841628
72150,0.722618222,1.056414723
72200,0.732951701,1.052395940
72250,0.722048938,1.061039567
72300,0.729651153,1.056061745
72350,0.723061264,1.060259819
72400,0.723476350,1.053484321
72450,0.722713470,1.068714380
72500,0.722091973,1.058737755
72550,0.725404263,1.058556914
72600,0.722465634,1.066600323
72650,0.722484112,1.057503819
72700,0.732293963,1.060871005
72750,0.723767102,1.060136914
72800,0.724543273,1.054763317
72850,0.756529868,1.081540942
72900,0.723424673,1.063942432
72950,0.722339571,1.063655734
73000,0.729604125,1.063160181
73050,0.762568891,1.085152626
73100,0.724309146,1.066886306
73150,0.726134419,1.057937503
73200,0.721612930,1.069349527
73250,0.722204924,1.060430884
73300,0.726362824,1.056176066
73350,0.721999824,1.066571712
73400,0.721473813,1.065450430
73450,0.723016560,1.062326670
73500,0.726543427,1.054746866
73550,0.723404288,1.073174357
73600,0.727411509,1.055816412
73650,0.745182931,1.088304758
73700,0.721820533,1.062147379
73750,0.722442389,1.060898423
73800,0.726645410,1.061844707
73850,0.721805394,1.066690803
73900,0.721665740,1.061619759
73950,0.726067305,1.053956389
74000,0.723169863,1.067665935
74050,0.725709021,1.058223248
74100,0.721755862,1.066745162
74150,0.721416354,1.065369129
74200,0.724832118,1.058167577
74250,0.721946716,1.069602609
74300,0.722984374,1.058490515
74350,0.721877337,1.067774296
74400,0.721739411,1.064196348
74450,0.724878311,1.060201526
74500,0.738931656,1.072029233
74550,0.722216547,1.066780448
74600,0.721337497,1.062986135
74650,0.787733078,1.087440372
74700,0.721302569,1.063493848
74750,0.727154911,1.056877017
74800,0.721476138,1.069718480
74850,0.721544921,1.066634536
74900,0.723139226,1.059669137
74950,0.734638035,1.071753621
75000,0.721393645,1.068968534
75050,0.722896218,1.057052016
75100,0.729120910,1.060987234
75150,0.722022235,1.069101214
75200,0.721286178,1.067154408
75250,0.723562241,1.057537675
75300,0.758971691,1.068005085
75350,0.721168637,1.066342235
75400,0.721502542,1.068499923
75450,0.725348532,1.068639874
75500,0.721749187,1.071817994
75550,0.721122801,1.067459941
75600,0.722248197,1.059920430
75650,0.729852200,1.065847039
75700,0.774165869,1.086836576
75750,0.721066535,1.068540096
75800,0.722833991,1.063707232
75850,0.743790567,1.086049676
75900,0.721110225,1.070666075
75950,0.721558690,1.062902212
76000,0.726457715,1.102201223
76050,0.721265018,1.069386601
76100,0.723355114,1.059089422
76150,0.747826636,1.120004654
76200,0.720923603,1.069225311
76250,0.721942544,1.062971354
76300,0.740440786,1.066308141
76350,0.720846295,1.067853689
76400,0.723369837,1.060242057
76450,0.722296476,1.066656947
76500,0.725813746,1.062900186
76550,0.720567703,1.074102521
76600,0.721239328,1.061195254
76650,0.721242726,1.072618604
76700,0.721168637,1.064181089
76750,0.726187527,1.062500834
76800,0.741741240,1.119959950
76850,0.720959723,1.066713810
76900,0.720818460,1.068073034
76950,0.724887908,1.061547399
77000,0.721073747,1.073135138
77050,0.720718324,1.072556496
77100,0.721829236,1.065546989
77150,0.729107082,1.073314786
77200,0.721039236,1.071093321
77250,0.721249819,1.066736341
77300,0.722383499,1.067604899
77350,0.735052824,1.074101090
77400,0.721377134,1.072902799
77450,0.720711350,1.069603443
77500,0.724774718,1.063791633
77550,0.719999671,1.073787093
77600,0.721255660,1.068515778
77650,0.724066257,1.065883040
77700,0.720381796,1.074886560
77750,0.721434474,1.063924789
77800,0.736475646,1.077639699
77850,0.720964789,1.072880626
77900,0.721864164,1.065706372
77950,0.720354080,1.073493123
78000,0.721000850,1.063335896
78050,0.739501894,1.078999877
78100,0.720083058,1.072034597
78150,0.730773807,1.069401264
78200,0.734847665,1.089607239
78250,0.720610917,1.071204424
78300,0.728676200,1.091440201
78350,0.720594287,1.073680401
78400,0.720994055,1.070360422
78450,0.725962281,1.072292686
78500,0.726327658,1.091226459
78550,0.719978929,1.070365667
78600,0.722640038,1.068895578
78650,0.739867747,1.082725883
78700,0.719844699,1.072464824
78750,0.720507383,1.071466446
78800,0.721827984,1.067522407
78850,0.731113315,1.092028379
78900,0.719922483,1.073575020
78950,0.723395050,1.066761494
79000,0.729376078,1.084053159
79050,0.721197188,1.080032468
79100,0.720515907,1.070929646
79150,0.721187592,1.071304798
79200,0.732357442,1.081743598
79250,0.719996214,1.077998877
79300,0.720828116,1.067860484
79350,0.746484339,1.069007158
79400,0.720319510,1.076827288
79450,0.720693290,1.069719672
79500,0.722312927,1.073488951
79550,0.720566332,1.073482394
79600,0.740494788,1.095926046
79650,0.720202327,1.075043321
79700,0.721227467,1.068477154
79750,0.736335158,1.111585617
79800,0.719946146,1.075266719
79850,0.720584214,1.068455577
79900,0.730211973,1.079989672
79950,0.722122908,1.075238705
80000,0.722374022,1.070129514
80050,0.720432222,1.079924822
80100,0.720310569,1.072889924
80150,0.722000122,1.071026683
80200,0.719538331,1.080587268
80250,0.719792902,1.071353197
80300,0.727034450,1.071364760
80350,0.720190823,1.077768326
80400,0.720737875,1.067483664
80450,0.722755849,1.074114084
80500,0.720849633,1.077030778
80550,0.719707847,1.072008848
80600,0.720929325,1.077156067
80650,0.722206891,1.070541263
80700,0.734690428,1.081721425
80750,0.719584584,1.076492548
80800,0.719411671,1.078679442
80850,0.724684060,1.075778484
80900,0.720824182,1.078982234
80950,0.735715330,1.086195946
81000,0.719472945,1.080231428
81050,0.720604837,1.072246432
81100,0.720141768,1.080424786
81150,0.720855713,1.080334663
81200,0.721071482,1.072494745
81250,0.720854342,1.085632682
81300,0.719460428,1.074733973
81350,0.719310403,1.079180837
81400,0.719445825,1.079951048
81450,0.724484563,1.076924324
81500,0.724148333,1.092109919
81550,0.719450414,1.077665925
81600,0.733400941,1.082264543
81650,0.719453752,1.082025051
81700,0.720557868,1.073969245
81750,0.740907073,1.075689673
81800,0.719376445,1.078123212
81850,0.719465733,1.079152346
81900,0.719528794,1.078163147
81950,0.722998023,1.073133230
82000,0.748936236,1.102613926
82050,0.718968987,1.079677820
82100,0.720521450,1.073599815
82150,0.723558187,1.078240633
82200,0.740979671,1.117130399
82250,0.719945610,1.078140974
82300,0.737736583,1.070243597
82350,0.719561279,1.078304887
82400,0.719589412,1.074711800
82450,0.721882105,1.080459833
82500,0.731929421,1.091574073
82550,0.720028818,1.078806520
82600,0.719948590,1.073045850
82650,0.732343733,1.082136750
82700,0.719591439,1.082627296
82750,0.720523894,1.076305628
82800,0.735022843,1.082550764
82850,0.719085455,1.080929160
82900,0.719729781,1.082744718
82950,0.721211195,1.077796102
83000,0.719315290,1.089113474
83050,0.720488131,1.077365398
83100,0.735617459,1.094154000
83150,0.718781173,1.084757805
83200,0.719058394,1.085432887
83250,0.719783247,1.073394656
83300,0.730385661,1.086163998
83350,0.718665540,1.083999038
83400,0.720129907,1.080420494
83450,0.723459542,1.082082629
83500,0.773870885,1.112215996
83550,0.719654143,1.077316046
83600,0.721646369,1.071197271
83650,0.719398141,1.082345366
83700,0.718551576,1.082615852
83750,0.729495823,1.081260562
83800,0.719167650,1.082210660
83850,0.719208539,1.080385089
83900,0.725309014,1.081113219
83950,0.720784605,1.083145380
84000,0.718724489,1.084015965
84050,0.750936687,1.070741057
84100,0.718930602,1.085681081
84150,0.718828857,1.085035086
84200,0.719856083,1.096666694
84250,0.718450129,1.086511135
84300,0.724284708,1.083288550
84350,0.719726324,1.092742562
84400,0.718353510,1.084589005
84450,0.718937099,1.082693815
84500,0.725884855,1.071762800
84550,0.718219638,1.085442066
84600,0.718472719,1.084497571
84650,0.720251262,1.080282927
84700,0.746787012,1.077524185
84750,0.722165823,1.092274666
84800,0.719153762,1.089903235
84850,0.718331814,1.084023118
84900,0.724716067,1.076461554
84950,0.718329787,1.088653922
85000,0.719287455,1.082160115
85050,0.721056283,1.083118320
85100,0.719505727,1.094082594
85150,0.719029486,1.087208748
85200,0.727842867,1.079829574
85250,0.718963504,1.087754607
85300,0.719576597,1.077393413
85350,0.729639530,1.093016982
85400,0.720923126,1.089498878
85450,0.721704066,1.090432763
85500,0.725606740,1.079046607
85550,0.719990075,1.091440439
85600,0.718671620,1.085602880
85650,0.720649421,1.081697345
85700,0.741781771,1.088148117
85750,0.718399584,1.088098168
85800,0.718395352,1.083363891
85850,0.721779168,1.078596950
85900,0.717891574,1.092750549
85950,0.718172908,1.082587600
86000,0.721403837,1.082185149
86050,0.719736814,1.091042757
86100,0.717892528,1.085693121
86150,0.719454229,1.081848264
86200,0.727818727,1.107228994
86250,0.718450546,1.091120005
86300,0.718831658,1.083302855
86350,0.719915211,1.089851737
86400,0.720706582,1.083231211
86450,0.717877030,1.099494219
86500,0.718641877,1.087399006
86550,0.721522331,1.084841609
86600,0.719477117,1.094607234
86650,0.718610525,1.084351778
86700,0.753292620,1.095986247
86750,0.717798233,1.090383410
86800,0.719810128,1.085964918
86850,0.718478024,1.089331746
86900,0.718652129,1.085425496
86950,0.727022767,1.080310106
87000,0.747855484,1.121817946
87050,0.717890859,1.090557218
87100,0.718797147,1.085678697
87150,0.722681880,1.083112001
87200,0.739276052,1.146786690
87250,0.717611372,1.087979078
87300,0.723921657,1.083801985
87350,0.717619896,1.093969941
87400,0.718208969,1.084807873
87450,0.741010904,1.120028138
87500,0.717941225,1.087680101
87550,0.718713582,1.089149117
87600,0.718791127,1.090461969
87650,0.727684975,1.094679594
87700,0.720667958,1.092200279
87750,0.738110781,1.090211391
87800,0.718245149,1.093525648
87850,0.718269825,1.085504651
87900,0.720245063,1.094964385
87950,0.717377305,1.090066075
88000,0.718086302,1.090815187
88050,0.717705786,1.087724805
88100,0.722846031,1.080366492
88150,0.717745125,1.096065283
88200,0.718007445,1.087587714
88250,0.720796704,1.089678884
88300,0.718028009,1.094007969
88350,0.717953980,1.090420365
88400,0.721885860,1.086869717
88450,0.722541928,1.089503884
88500,0.764212430,1.085695028
88550,0.717426479,1.089688659
88600,0.721556187,1.094063163
88650,0.718134403,1.090870142
88700,0.718669772,1.096321821
88750,0.717457414,1.089225888
88800,0.723469019,1.091904640
88850,0.732524574,1.115007997
88900,0.718481898,1.094731927
88950,0.719830990,1.084311962
89000,0.723286211,1.102853775
89050,0.726252258,1.106770992
89100,0.717986405,1.099604487
89150,0.717055738,1.091700315
89200,0.721929014,1.089976192
89250,0.739924788,1.106252789
89300,0.720637679,1.093398213
89350,0.717675388,1.092131257
89400,0.717509449,1.095571876
89450,0.737859547,1.110634804
89500,0.717027843,1.095386624
89550,0.717524171,1.086515069
89600,0.726671934,1.094965339
89650,0.717307806,1.100381851
89700,0.717938364,1.093894958
89750,0.719693482,1.088550568
89800,0.729403675,1.086948991
89850,0.717539132,1.087721825
89900,0.718327761,1.085743785
89950,0.717463017,1.102917671
90000,0.717669845,1.089062452
90050,0.719682634,1.089359641
90100,0.731048405,1.105400443
90150,0.719703615,1.098781228
90200,0.718995631,1.086200237
90250,0.733217597,1.104535103
90300,0.734776735,1.099653125
90350,0.716993213,1.099449396
90400,0.718448222,1.089950562
90450,0.727655828,1.106373549
90500,0.719975710,1.102709889
90550,0.717574239,1.094795108
90600,0.720713615,1.114420652
90650,0.716688693,1.096809745
90700,0.719814956,1.087547660
90750,0.736181676,1.125081897
90800,0.718481958,1.097443461
90850,0.717146218,1.096267581
90900,0.717776299,1.102790117
90950,0.717716575,1.089985728
91000,0.717949092,1.096940398
91050,0.720179081,1.090136409
91100,0.717339814,1.107022524
91150,0.717531562,1.093456864
91200,0.721390963,1.094298959
91250,0.717468262,1.103727937
91300,0.716894150,1.098693371
91350,0.717978537,1.091750979
91400,0.720507622,1.089966059
91450,0.718841553,1.105986238
91500,0.721121311,1.095301628
91550,0.718852341,1.114569545
91600,0.716427565,1.101120353
91650,0.716564417,1.097647309
91700,0.719006300,1.093384862
91750,0.717303276,1.103777528
91800,0.718052387,1.091173053
91850,0.718238354,1.111770153
91900,0.716522038,1.097122312
91950,0.717109919,1.096748710
92000,0.716658771,1.099210262
92050,0.717061996,1.096229434
92100,0.718268037,1.099774599
92150,0.727050364,1.096734285
92200,0.716298759,1.102557659
92250,0.716440618,1.097651362
92300,0.722326338,1.101370096
92350,0.718642473,1.105160236
92400,0.723573506,1.087245941
92450,0.716586828,1.101655006
92500,0.716555595,1.095311761
92550,0.725080788,1.091782212
92600,0.717190444,1.103680849
92650,0.716985226,1.095818043
92700,0.722196937,1.091927171
92750,0.717033267,1.103748083
92800,0.716429651,1.094585657
92850,0.724493742,1.124801278
92900,0.717331171,1.111389637
92950,0.718375444,1.100763440
93000,0.716904521,1.098039627
93050,0.718030572,1.091187596
93100,0.767235458,1.114890337
93150,0.716460764,1.102269769
93200,0.722277343,1.087344408
